,Completion_rate,Tuition_in_state,Tuition_out_state,Faculty_salary,Pell_grant_rate,SAT_average,ACT_50thPercentile,pct_White,pct_Black,pct_Hispanic,pct_Asian,Parents_middlesch,Parents_highsch,Parents_college
218,0.646,30315,30315,6689,0.3038,1067,23,0.5514,0.0441,0.0613,0.0178,0.026755853,0.251950948,0.7212932
219,0.1701,7137,7137,4792,0.408,910,19,0.5968,0.1188,0.1611,0.0132,0.054012346,0.368827161,0.577160494
220,0.6115,30640,30640,6319,0.4067,1028,23,0.5016,0.2252,0.1738,0.018,0.040071238,0.35618878,0.603739982
221,0.6466,24970,24970,5506,0.5169,1047,24,0.772,0.1248,0.0576,0.0044,0.040677966,0.338983051,0.620338983
222,0.528,25740,25740,7287,0.4086,1175,26,0.6383,0.0934,0.0911,0.011,0.029357798,0.312844037,0.657798165
223,0.7099,6343,18480,7872,0.2825,1154,24,0.8043,0.048,0.0622,0.0195,0.009573042,0.232624928,0.75780203
224,0.6419,11967,25567,9589,0.3426,1039,23,0.6266,0.0344,0.1323,0.0531,0.044372181,0.297492919,0.6581349
225,0.7182,44494,44494,12894,0.2543,1150,26,0.264,0.0338,0.2056,0.2185,0.042168675,0.237951807,0.719879518
226,0.4559,29934,29934,7367,0.1869,1016,23,0.6643,0.1372,0.043,0.0425,0.014111007,0.267168391,0.718720602
227,0.2598,4794,13174,6344,0.5161,796,18,0.0533,0.725,0.0741,0.0051,0.094827586,0.378078818,0.527093596
228,0.204,6112,12562,4722,0.3391,950,20,0.6253,0.0711,0.0826,0.0066,0.038018433,0.381336406,0.580645161
229,0.5175,29052,29052,5930,0.5208,948,20,0.5373,0.2217,0.0695,0.0143,0.031657356,0.318435754,0.64990689
230,0.455,6450,17610,9147,0.4239,998,22,0.2409,0.0499,0.2436,0.2917,0.078190533,0.362692231,0.559117236
231,0.3277,27500,27500,6415,0.4854,941,20,0.6218,0.246,0.0356,0.0092,0.03887689,0.387688985,0.573434125
232,0.7794,7430,16880,7177,0.2269,1274,28,0.7516,0.0291,0.0619,0.0659,0.013235294,0.165196078,0.821568628
233,0.4931,29180,29180,5731,0.5085,1011,22,0.6808,0.0974,0.1379,0.0183,0.041275797,0.377110694,0.581613508
234,0.9168,51351,51351,17446,0.1114,1506,34,0.4451,0.0504,0.0849,0.1741,0.01523395,0.131664853,0.853101197
235,0.3505,23200,23200,6237,0.4141,988,21,0.6616,0.1018,0.0284,0.0106,0.028328612,0.410764873,0.560906516
236,0.9326,45446,45446,10803,0.1376,1423,32,0.6417,0.047,0.1247,0.0699,0.034582133,0.144092219,0.821325648
237,0.5582,34470,34470,8286,0.2872,1244,28,0.7374,0.0253,0.0457,0.0318,0.01240458,0.256679389,0.730916031
238,0.843,42271,42271,8283,0.2367,1134,25,0.7835,0.0306,0.0689,0.0567,0.022535211,0.191549296,0.785915493
239,0.6645,36926,36926,9184,0.3036,1133,25,0.5031,0.1162,0.182,0.0906,0.023628354,0.270324389,0.706047257
240,0.618,41730,41730,8357,0.3306,1047,23,0.3287,0.0401,0.2106,0.2023,0.02917342,0.293354943,0.677471637
241,0.8663,15794,26971,9667,0.1719,1211,28,0.6635,0.0563,0.1278,0.1101,0.011401425,0.193824228,0.794774347
242,0.2721,6178,11908,5485,0.7231,886,19,0.0431,0.9281,0.0146,0.0033,0.022743947,0.391049156,0.586206897
243,0.8323,12022,30970,11500,0.2088,1233,28,0.6349,0.0522,0.0784,0.0882,0.016218893,0.249721431,0.734059676
244,0.9111,38941,38941,13468,0.1723,1454,33,0.3944,0.0643,0.1505,0.2138,0.021126761,0.133802817,0.845070423
245,0.6136,29620,29620,5818,0.4013,1046,23,0.7354,0.1388,0.06,0.0082,0.014911463,0.2861137,0.698974837
246,0.5734,9968,21110,9120,0.3499,953,22,0.6429,0.1573,0.1122,0.0186,0.016677357,0.378768441,0.604554201
247,0.517,8688,21501,7781,0.3511,978,21,0.5896,0.0366,0.1373,0.0405,0.045788337,0.346652268,0.607559395
248,0.6169,26665,26665,6630,0.3523,1097,24,0.6502,0.0998,0.1267,0.0139,0.044546851,0.322580645,0.632872504
249,0.5541,6382,20180,7926,0.4432,1029,23,0.5752,0.2546,0.063,0.0431,0.020426029,0.287861103,0.691712868
250,0.6678,32500,32500,8207,0.2643,1104,25,0.6026,0.0441,0.0294,0.0711,0.020821284,0.215731637,0.763447079
251,0.6223,24270,24270,7556,0.8367,1125,25,0.6278,0.1535,0.059,0.0159,0.034666667,0.346666667,0.618666667
252,0.7937,42162,42162,9929,0.1826,1137,26,0.8057,0.0192,0.0921,0.0258,0.009722222,0.19375,0.796527778
253,0.6102,32739,32739,8077,0.6406,967,22,0.5695,0.1294,0.1909,0.0191,0.068734283,0.428331936,0.50293378
254,0.524,28400,28400,5762,0.3106,1024,22,0.7537,0.1363,0.0351,0.0122,0.01635323,0.309893704,0.673753066
255,0.2982,16850,16850,3508,0.4346,921,20,0.5453,0.2261,0.127,0.0109,0.049632353,0.426470588,0.523897059
256,0.4993,8745,17241,9746,0.3645,1100,24,0.5114,0.1423,0.206,0.0535,0.042533081,0.321506471,0.635960448
257,0.227,7449,18081,5986,0.5029,939,20,0.5123,0.0768,0.3026,0.0112,0.037956204,0.364963504,0.597080292
258,0.847,46664,46664,12562,0.1424,1300,29,0.4564,0.0342,0.0971,0.1341,0.013446107,0.155063977,0.831489915
259,0.3005,15140,15140,4689,0.8963,735,15,0.0027,0.9368,0.0055,0,0.042372881,0.372881356,0.584745763
260,0.8231,14073,40755,14851,0.3853,1281,30,0.3344,0.021,0.2623,0.1841,0.091701471,0.33230434,0.575994189
261,0.2165,9220,16156,7952,0.7815,825,17,0.0138,0.9337,0.0111,0.0028,0.01882461,0.324609734,0.656565657
262,0.5436,7142,21052,9795,0.2893,1088,24,0.5901,0.0338,0.2016,0.0726,0.047797563,0.33683224,0.615370197
263,0.7734,13397,36275,12428,0.4598,1149,26,0.3465,0.0196,0.3155,0.2035,0.077069953,0.282069085,0.640860962
264,0.6802,11000,26334,9600,0.2344,1164,26,0.746,0.0728,0.0296,0.0349,0.016595381,0.293156544,0.690248075
265,0.2551,15130,15130,5160,0.7233,776,16,0.0023,0.9667,0.0136,0,0.01622248,0.39165701,0.59212051
266,0.4206,15520,15520,6410,0.7515,815,17,0.0108,0.9214,0.0179,0.0108,0.010060362,0.302816901,0.687122736
267,0.2786,6811,18081,5696,0.3075,934,20,0.8407,0.0433,0.0503,0.0081,0.024223603,0.401863354,0.573913044
268,0.3365,5599,13512,5526,0.4647,1005,22,0.5803,0.0393,0.0495,0.0047,0.032953865,0.437986819,0.529059317
269,0.5991,33000,33000,7031,0.4253,948,21,0.7037,0.0911,0.1254,0.0312,0.039083558,0.429919138,0.530997305
270,0.6442,11264,24492,9987,0.2797,1216,27,0.4288,0.1751,0.0676,0.2105,0.022356496,0.251661631,0.725981873
271,0.7717,13560,36360,11164,0.2211,1159,26,0.6742,0.0694,0.0404,0.0466,0.010027347,0.196718323,0.79325433
272,0.4369,11448,11448,6497,0.2388,1004,22,0.7777,0.0645,0.021,0.0193,0.020912548,0.287072243,0.692015209
273,0.5725,6960,20242,9459,0.2584,1069,24,0.814,0.0458,0.0356,0.0156,0.008853001,0.309368616,0.681778383
274,0.4308,7683,17533,8363,0.4972,972,22,0.3069,0.28,0.2452,0.1028,0.040564374,0.353321576,0.606114051
275,0.3407,9745,22272,7364,0.6604,857,18,0.0274,0.8565,0.0604,0.0284,0.028433476,0.320815451,0.650751073
276,0.6972,28660,28660,8696,0.1729,1176,26,0.8049,0.0433,0.0467,0.0197,0.005376344,0.162756598,0.831867058
277,0.933,15192,44365,13262,0.1265,1364,31,0.6027,0.0614,0.0608,0.1251,0.007580352,0.150394178,0.84202547
278,0.7654,17353,34828,10786,0.1688,1339,30,0.7471,0.0104,0.0693,0.0488,0.011942675,0.160031847,0.828025478
279,0.3593,7146,20300,6449,0.3773,1048,23,0.5666,0.2224,0.0409,0.0209,0.02081448,0.381900453,0.597285068
280,0.3121,27800,27800,8029,0.6978,855,17,0.0965,0.5049,0.2648,0.0284,0.037617555,0.431556949,0.530825496
281,0.3992,8098,20246,6810,0.3767,1047,23,0.8949,0.0377,0.0148,0.0038,0.03050171,0.39709236,0.572405929
282,0.6194,36630,36630,8648,0.3072,1135,25,0.5095,0.1613,0.1595,0.0362,0.010270775,0.197945845,0.79178338
283,0.7359,30660,30660,8258,0.226,1202,27,0.7368,0.0272,0.0396,0.038,0.0078125,0.1359375,0.85625
284,0.3046,8317,8557,8171,0.4346,1003,22,0.7608,0.0988,0.0395,0.0115,0.008950169,0.375423319,0.615626512
285,0.4839,8337,24852,8730,0.3956,1037,22,0.576,0.0352,0.1299,0.0861,0.049395691,0.34169732,0.608906989
286,0.4858,14730,14730,6158,0.2362,1046,23,0.8375,0.0306,0.0284,0.0064,0.009319665,0.22833178,0.762348556
287,0.7621,30550,30550,8053,0.2055,1205,27,0.8374,0.028,0.0814,0.023,0.015858209,0.148320896,0.835820896
288,0.356,7874,18319,6316,0.2959,990,22,0.7541,0.0274,0.093,0.0108,0.012387387,0.225225225,0.762387387
289,0.3005,6941,18379,5969,0.3072,947,21,0.8434,0.0418,0.0464,0.0058,0.02393273,0.382276844,0.593790427
290,0.6303,13613,21997,9346,0.2447,977,21,0.865,0.0125,0.0356,0.0143,0.005567929,0.224387528,0.770044543
291,0.5797,6760,17728,8409,0.2975,1100,24,0.7675,0.1559,0.0275,0.0158,0.016617211,0.245548961,0.737833828
292,0.6567,18770,18770,5168,0.3819,1029,22,0.8046,0.038,0.0109,0.0022,0.026604069,0.374021909,0.599374022
293,0.5158,8970,25140,8556,0.35,1007,21,0.5004,0.2691,0.0693,0.0437,0.01878089,0.309280615,0.671938495
294,0.4487,30040,30040,5700,0.5027,885,19,0.4382,0.2538,0.0826,0.0152,0.033105023,0.368721461,0.598173516
295,0.3608,24140,24140,5591,0.4942,1021,22,0.6172,0.2592,0.0361,0.0166,0.015087508,0.292094146,0.692818346
296,0.5236,8052,22635,7344,0.2148,1104,24,0.705,0.1432,0.0122,0.0099,0.00768935,0.3029604,0.68935025
297,0.5525,10726,18034,8221,0.3312,1012,22,0.7748,0.1018,0.041,0.0076,0.007880664,0.309456797,0.682662539
298,0.7162,35670,35670,7028,0.1545,1162,26,0.7238,0.0374,0.0834,0.0267,0.017571885,0.188498403,0.793929713
299,0.58,39460,39460,12260,0.2843,1089,25,0.3684,0.1736,0.1002,0.1679,0.02692385,0.289531847,0.683544304
300,0.6854,7067,18227,9814,0.4674,1045,24,0.1789,0.0331,0.4174,0.2299,0.111177259,0.381604405,0.507218336
301,0.3833,24992,24992,5456,0.4621,945,20,0.6443,0.0381,0.0023,0.0035,0.033898305,0.436440678,0.529661017
302,0.309,32870,32870,7661,0.4301,1015,23,0.6937,0.0775,0.1018,0.0167,0.024305556,0.328993056,0.646701389
303,0.4168,8224,14447,6882,0.4148,1082,24,0.6554,0.1741,0.0513,0.0206,0.02427314,0.321685783,0.654041078
304,0.6436,42550,42550,9099,0.2909,1054,23,0.3652,0.0523,0.1973,0.2216,0.030075188,0.257518797,0.712406015
305,0.5519,6385,20789,7401,0.3212,1133,24,0.6937,0.0957,0.0965,0.0427,0.015886872,0.305342179,0.67877095
306,0.4662,7426,20492,8837,0.3507,1087,24,0.8197,0.0091,0.0591,0.0104,0.016526758,0.267051417,0.716421826
307,0.3988,5250,6090,7630,0.2313,965,20,0.4009,0.0714,0.457,0.0204,0.067160233,0.393971444,0.538868324
308,0.6917,11805,29963,8572,0.2276,1111,25,0.7903,0.0776,0.0522,0.0212,0.006198929,0.194420964,0.799380107
309,0.6625,26180,26180,5119,0.531,987,21,0.7927,0.0224,0.0894,0.0183,0.026737968,0.371657754,0.601604278
310,0.6182,29320,29320,7015,0.5539,968,21,0.3251,0.0516,0.4837,0.0421,0.108416548,0.357346648,0.534236805
311,0.2794,6949,18379,6667,0.3485,955,21,0.8464,0.0645,0.0375,0.013,0.024564184,0.38748019,0.587955626
312,0.2441,17244,17244,5392,0.8463,708,14,0.0032,0.8105,0.0071,0.0008,0.01973001,0.407061267,0.573208723
313,0.3184,7835,18996,6577,0.3677,989,21,0.6853,0.0248,0.1847,0.0163,0.038369939,0.355385023,0.606245038
314,0.5461,27100,27100,6991,0.3558,933,19,0.5565,0.0728,0.0629,0.0411,0.027484144,0.471458774,0.501057083
315,0.713,42634,42634,12851,0.2535,1172,26,0.2703,0.0341,0.1947,0.2086,0.040210627,0.237434179,0.722355194
316,0.5527,31360,31360,6486,0.3757,924,20,0.568,0.2305,0.046,0.0486,0.01863354,0.430346052,0.551020408
317,0.4933,4831,17276,8446,0.3958,1047,23,0.4314,0.1974,0.2604,0.0381,0.041915561,0.345651514,0.612432925
318,0.159,5978,15770,7755,0.4476,906,19,0.1569,0.2137,0.4603,0.0896,0.128933049,0.39815472,0.472912231
319,0.5845,30726,30726,7187,0.2004,1126,25,0.6086,0.0553,0.0888,0.0218,0.026836158,0.237288136,0.735875706
320,0.4438,10660,21220,7437,0.3972,1070,23,0.7266,0.1384,0.031,0.0064,0.019332162,0.339191564,0.641476274
321,0.7779,46140,46140,12246,0.1625,1237,28,0.5203,0.035,0.1931,0.0735,0.022029898,0.226593234,0.751376869
322,0.6371,35900,35900,7491,0.3274,1034,23,0.6976,0.0873,0.0603,0.0111,0.015576324,0.325545171,0.658878505
323,0.5151,25890,25890,6626,0.3991,1041,23,0.5614,0.0803,0.3081,0.01,0.026162791,0.370639535,0.603197674
324,0.5489,31716,31716,8494,0.292,1014,23,0.4094,0.0538,0.1115,0.0752,0.022411475,0.294486777,0.683101748
325,0.3189,26750,26750,8004,0.6733,810,15,0.0983,0.5266,0.2442,0.0285,0.047992165,0.450538688,0.501469148
326,0.4395,8197,19858,7435,0.4298,913,19,0.6165,0.0841,0.1632,0.0315,0.051375539,0.386145177,0.562479284
327,0.7679,16768,39160,9807,0.1743,1211,28,0.8191,0.0122,0.0419,0.0261,0.00497076,0.121637427,0.873391813
328,0.8462,10836,29046,10169,0.2383,1248,28,0.7228,0.075,0.0524,0.092,0.016369411,0.177986807,0.805643782
329,0.9422,53649,53649,17399,0.109,1508,34,0.4344,0.0534,0.1096,0.1798,0.02130898,0.181126332,0.797564688
330,0.571,24660,24660,6903,0.3729,1018,22,0.6865,0.1093,0.0314,0.0083,0.022896964,0.384768542,0.592334495
331,0.43,7420,17070,9653,0.4169,1099,25,0.7868,0.0783,0.064,0.0328,0.027118644,0.272033898,0.700847458
332,0.5443,11029,25713,9317,0.3829,1030,22,0.7236,0.1238,0.0539,0.0169,0.013412817,0.275707899,0.710879285
333,0.3049,16438,16438,7900,0.4777,1032,22,0.5516,0.2694,0.0754,0.0186,0.042560801,0.37732475,0.580114449
334,0.4215,31618,31618,8233,0.3763,946,20,0.6111,0.1199,0.1086,0.0263,0.020504732,0.400630915,0.578864353
335,0.2654,7432,17764,7881,0.3941,1048,23,0.5297,0.2703,0.0699,0.0225,0.033449291,0.380519133,0.586031576
336,0.6629,8916,21105,9273,0.2491,1176,26,0.6248,0.049,0.0885,0.056,0.021536351,0.284499314,0.693964335
337,0.2185,8868,16164,7022,0.4836,890,19,0.3579,0.1041,0.3595,0.0936,0.113395439,0.388371346,0.498233216
338,0.426,23000,23000,4971,0.3352,1025,22,0.77,0.0532,0.0196,0.0041,0.031746032,0.365914787,0.602339181
339,0.5515,8022,10104,7200,0.2876,1090,24,0.8719,0.0209,0.0338,0.0121,0.014858841,0.25794948,0.727191679
340,0.3553,5874,14182,5476,0.4472,970,21,0.5516,0.0336,0.0539,0.0034,0.028230866,0.426599749,0.545169385
341,0.8284,10403,26653,10789,0.1501,1268,28,0.7713,0.0215,0.0459,0.0551,0.009063835,0.173119254,0.817816911
342,0.5214,13322,24138,7079,0.4443,985,22,0.7278,0.1057,0.0484,0.0171,0.005207791,0.214248516,0.780543693
343,0.4578,10752,20370,6131,0.4873,922,20,0.5764,0.3051,0.0119,0.005,0.018561485,0.302397525,0.67904099
344,0.5036,6138,18596,6339,0.3943,1063,23,0.7909,0.0152,0.0506,0.0082,0.011285038,0.301783764,0.686931198
345,0.8129,13865,36743,13665,0.3806,1253,29,0.3654,0.0214,0.2534,0.1903,0.077016929,0.308982767,0.614000305
346,0.6503,33724,33724,8307,0.2489,1117,25,0.6301,0.0421,0.0304,0.0709,0.018147685,0.229036295,0.75281602
347,0.4872,24624,24624,6648,0.3419,1031,22,0.6139,0.1349,0.1263,0.0116,0.044368601,0.347269625,0.608361775
348,0.3619,24924,24924,5514,0.19,968,21,0.6742,0.1266,0.0146,0.0054,0.025568182,0.333333333,0.641098485
349,0.4508,13435,32023,10755,0.4176,1073,24,0.3477,0.1638,0.1448,0.128,0.064253394,0.366289593,0.569457014
350,0.6538,29880,29880,5700,0.4981,978,21,0.5293,0.2359,0.1208,0.015,0.04359673,0.310626703,0.645776567
351,0.5519,25840,25840,5876,0.3307,1047,23,0.7825,0.0522,0.0228,0.0048,0.011197244,0.369509044,0.619293712
352,0.4928,10190,14660,9363,0.3883,934,20,0.83,0.082,0.0252,0.0059,0.008234218,0.370539799,0.621225984
353,0.6923,14667,14667,6844,0.4059,970,21,0.7965,0.1303,0.0041,0.0081,0.034324943,0.416475973,0.549199085
354,0.5827,31500,31500,6770,0.4428,1049,23,0.6672,0.1307,0.1067,0.0112,0.026986507,0.335832084,0.637181409
355,0.4993,7701,17551,7729,0.5321,885,20,0.4725,0.311,0.1304,0.0294,0.026392962,0.313782991,0.659824047
356,0.5709,31460,31460,7566,0.2878,1172,27,0.7396,0.0568,0.1056,0.0183,0.020033389,0.249582638,0.730383973
357,0.569,36415,36415,7477,0.4749,1031,22,0.4659,0.1091,0.0673,0.0725,0.034164358,0.254847645,0.710987996
358,0.3371,8100,14700,6427,0.5452,988,21,0.6586,0.2384,0.0397,0.0084,0.029276694,0.35706085,0.613662457
359,0.8298,42490,42490,8084,0.1939,1249,28,0.7132,0.0403,0.0671,0.0425,0.01607717,0.15755627,0.82636656
360,0.532,39830,39830,7679,0.2725,1023,22,0.7061,0.1256,0.0471,0.0382,0.017964072,0.324550898,0.65748503
361,0.5687,8574,20661,7679,0.4426,1081,24,0.6594,0.052,0.0702,0.0224,0.027207392,0.279774127,0.693018481
362,0.7283,13388,22038,9521,0.25,1096,23,0.6594,0.0521,0.1362,0.0578,0.01398286,0.327469554,0.658547587
363,0.3682,4889,17860,7656,0.7264,884,19,0.1643,0.728,0.0259,0.0024,0.02233677,0.352233677,0.625429553
364,0.772,13790,22210,11258,0.2026,1288,29,0.6971,0.0406,0.0351,0.0893,0.013096997,0.169177745,0.817725259
365,0.4471,4358,12821,6488,0.2772,990,21,0.5549,0.037,0.0531,0.0064,0.031652724,0.368302057,0.600045218
366,0.3885,22840,22840,7214,0.4095,955,20,0.6175,0.1439,0.1723,0.0147,0.020426691,0.300499319,0.67907399
367,0.4611,20730,20730,5734,0.5093,1001,22,0.7728,0.096,0.0351,0.0094,0.021947874,0.319615912,0.658436214
368,0.3673,5416,10450,6002,0.5604,990,21,0.7794,0.0662,0.0384,0.0215,0.034646244,0.406272794,0.559080963
369,0.5804,7577,15150,6317,0.337,1070,23,0.888,0.0153,0.0291,0.0233,0.006298816,0.310909549,0.682791635
370,0.2294,580,580,6241,0.8396,851,18,0,0,0,0,0.024886878,0.380090498,0.595022624
371,0.911,8834,33916,12349,0.2193,1338,31,0.6294,0.0784,0.0768,0.1029,0.01908397,0.180287382,0.800628648
372,0.4129,7933,22057,9364,0.2777,1073,23,0.5199,0.0496,0.1547,0.0963,0.038419559,0.297096704,0.664483737
373,0.6981,33994,33994,6866,0.3161,1067,23,0.8292,0.0334,0.0276,0.0192,0.014734145,0.251761691,0.733504164
374,0.5687,7713,10485,7698,0.2596,1068,23,0.8935,0.02,0.0195,0.0091,0.006276151,0.219874477,0.773849372
375,0.5966,10606,28486,9610,0.3345,1078,24,0.8176,0.0223,0.0249,0.0147,0.005515973,0.255573431,0.738910595
376,0.5419,6497,18895,9667,0.5642,1089,24,0.0952,0.1215,0.671,0.0263,0.04007439,0.35593017,0.603995441
377,0.7378,31480,31480,8299,0.2352,1163,26,0.6413,0.0467,0.0591,0.0298,0.010605115,0.201497193,0.787897692
378,0.4106,19560,19560,5481,0.5274,980,22,0.5747,0.1241,0.208,0.0086,0.04238921,0.33911368,0.61849711
379,0.3069,5490,15738,6117,0.6359,899,19,0.0454,0.8983,0.0186,0.0008,0.024088094,0.311080523,0.664831383
380,0.6061,31335,31335,6649,0.2516,1046,23,0.5899,0.0698,0.0512,0.0186,0.029268293,0.242682927,0.728048781
381,0.5641,30500,30500,6156,0.2742,1026,23,0.7191,0.1244,0.0533,0.0203,0.020602219,0.279714739,0.699683043
382,0.5434,7437,15010,7000,0.2649,1030,22,0.8731,0.0223,0.0311,0.0383,0.010968495,0.319019837,0.670011669
383,0.445,7340,21929,8917,0.3935,1038,22,0.3408,0.0248,0.4739,0.0364,0.04549498,0.364849409,0.589655611
384,0.5152,30290,30290,8049,0.5515,919,20,0.2661,0.1731,0.3394,0.0954,0.035758323,0.298397041,0.665844636
385,0.4803,7071,21302,8918,0.3996,1040,22,0.354,0.0245,0.4651,0.0342,0.046168052,0.360572484,0.593259465
386,0.6139,32842,32842,6668,0.312,1106,24,0.8354,0.0334,0.0201,0.0212,0.011228946,0.258265752,0.730505303
387,0.6217,26054,26054,9999,0.325,1051,22,0.753,0.062,0.0183,0.0103,0.006198347,0.295454546,0.698347107
388,0.4791,23662,23662,7269,0.4235,983,21,0.8208,0.0585,0.0158,0.0024,0.012401353,0.411499436,0.576099211
389,0.717,11204,11204,6797,0.5264,1065,23,0.4976,0.4418,0.0208,0.0208,0.03968254,0.388888889,0.571428571
390,0.2598,5916,5916,5621,0.69,825,17,0.0339,0.8901,0.0102,0.0005,0.033591731,0.389319552,0.577088717
391,0.6994,9992,28794,11005,0.2058,1211,27,0.6766,0.0322,0.0395,0.0482,0.008591513,0.216610258,0.77479823
392,0.4577,7972,21066,7820,0.3829,958,20,0.6372,0.0328,0.1366,0.0293,0.041188525,0.310040984,0.648770492
393,0.5405,26860,26860,5732,0.3768,1009,22,0.771,0.1261,0.0436,0.0129,0.023255814,0.324418605,0.652325581
394,0.5075,22740,22740,5840,0.4113,1025,22,0.6735,0.1238,0.0426,0.0115,0.022619048,0.419047619,0.558333333
395,0.4145,7016,16946,8355,0.4036,911,19,0.0209,0.0034,0.9487,0.0043,0.093666027,0.398080614,0.508253359
396,0.5731,39430,39430,6936,0.4851,1002,22,0.2235,0.034,0.1331,0.3226,0.034666667,0.221333333,0.744
397,0.4685,9625,27326,7270,0.2798,1050,23,0.7083,0.0222,0.0934,0.0654,0.040458015,0.354198473,0.605343512
398,0.7143,13904,13904,5692,0.3548,1050,23,0.7642,0.0469,0.0526,0.0256,0.024271845,0.305825243,0.669902913
399,0.8993,15463,38440,10253,0.1175,1358,30,0.595,0.0714,0.0914,0.0682,0.00979021,0.113986014,0.876223776
400,0.5733,27406,27406,5883,0.5235,1104,25,0.5554,0.2065,0.1413,0.0217,0.036117382,0.291196388,0.67268623
401,0.3917,8927,11843,7377,0.2489,1029,22,0.8321,0.0408,0.0382,0.017,0.021335807,0.254174397,0.724489796
402,0.2331,28150,28150,5849,0.6068,878,19,0.3177,0.464,0.0237,0.0076,0.038594073,0.414886285,0.546519642
403,0.6154,21150,21150,4166,0.3395,1053,23,0.8619,0.0562,0.0149,0.0033,0.037135279,0.380636605,0.582228117
404,0.6989,11300,32582,10535,0.2726,1165,27,0.4291,0.1092,0.1375,0.1944,0.03574801,0.264130581,0.700121408
405,0.3233,21644,21644,5901,0.4196,965,21,0.6267,0.2247,0.0701,0.009,0.026282854,0.339173968,0.634543179
406,0.3925,8326,8326,8766,0.1308,1008,22,0.7957,0.0457,0.0409,0.0217,0.012367491,0.236749117,0.750883392
407,0.3245,9519,24101,6548,0.353,969,21,0.4769,0.0736,0.3256,0.0147,0.033804238,0.374873865,0.591321897
408,0.2797,4858,10633,6638,0.3648,935,20,0.4631,0.0525,0.3656,0.0102,0.064345193,0.386828161,0.548826647
409,0.5322,6542,12370,7013,0.3442,1049,23,0.8003,0.0164,0.0879,0.0078,0.028041415,0.341673857,0.630284728
410,0.7379,37380,37380,7921,0.2509,1163,27,0.6741,0.0674,0.0657,0.0914,0.023485785,0.166872682,0.809641533
411,0.3986,19754,19754,4734,0.6879,879,19,0.4006,0.3996,0.1238,0.0058,0.043740573,0.390648567,0.56561086
412,0.9061,47954,47954,13527,0.196,1397,32,0.4192,0.0856,0.0862,0.1848,0.026845638,0.137024609,0.836129754
413,0.4397,11344,23522,8963,0.3165,1070,23,0.7556,0.0764,0.0312,0.0428,0.020446681,0.304812834,0.674740484
414,0.8323,10037,25757,11284,0.2224,1289,29,0.7233,0.0598,0.0338,0.0539,0.009261812,0.279012073,0.711726115
415,0.3662,6923,17763,7028,0.3175,1049,23,0.5729,0.0096,0.0959,0.0052,0.017618793,0.305926321,0.676454885
416,0.8526,11622,29832,10676,0.2292,1252,28,0.7115,0.0749,0.0545,0.0954,0.017765849,0.16896728,0.813266871
417,0.6921,31290,31290,6863,0.1736,1164,26,0.7628,0.0464,0.0541,0.0279,0.013953488,0.202325581,0.78372093
418,0.4703,16750,16750,4912,0.5337,886,19,0.0047,0.8656,0.0326,0.0017,0.020026702,0.156208278,0.82376502
419,0.4735,7462,17494,6840,0.3183,1089,24,0.6733,0.0363,0.1549,0.0296,0.019565217,0.292391304,0.688043478
420,0.5673,30540,30540,6656,0.2744,956,21,0.5726,0.106,0.1042,0.0146,0.022191401,0.384188627,0.593619972
421,0.7034,12436,30856,10457,0.2942,1214,27,0.7897,0.0698,0.0339,0.0318,0.010980966,0.234870669,0.754148365
422,0.3757,31870,31870,6409,0.5187,887,20,0.3904,0.2483,0.1407,0.0142,0.030075188,0.387218045,0.582706767
